oaID,OA21CD,GlobalID,lsoaID,lsoa21cd,lsoa21nm,msoaID,msoa21cd,msoa21nm,ladcd,ladnm,households,population,CHR,EYA,EE,EDU,FIN,FR,PHC,POS,RSPF,SER,SCL,totEmp_poiWeight,wpPop,wpPop_scaled2LsoaJob,primaryEdu,secondaryEdu,higherEdu,urbanType,popCentroid_x,popCentroid_y,LSOA11CD,imd10
577,E00029115,60ce59cf-57e8-436b-b746-976edb852d89,925,E01005746,Stockport 005B,189,E02001191,Stockport 005,E08000007,Stockport,123,160,0,7.506572055,0,0,0,0,0,0,0,0,2.065813579,9.572385634,8,9,0,0,0,1,393422.185,391776.486,E01005746,1
578,E00031008,339a1b96-9422-4a23-b0da-efb58611e4bb,1304,E01006127,Trafford 007C,136,E02001265,Trafford 007,E08000009,Trafford,126,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373333.026,394594.597,E01006127,7
579,E00030943,d0551239-435f-481f-82dc-db0d996c7079,1282,E01006105,Trafford 017B,237,E02001275,Trafford 017,E08000009,Trafford,126,338,0,0,0,0,0,0,0,3.962605559,22.53109743,0,0,22.53109743,53,55,0,686,0,1,371600.669,390968.155,E01006105,1
580,E00028097,ab4a6843-def8-43f0-866c-ef7002cb5309,748,E01005553,Rochdale 022E,75,E02001153,Rochdale 022,E08000005,Rochdale,165,344,0,0,0,0,0,0,13.44741804,3.594127185,0,0,8.797565227,22.24498327,23,23,0,0,0,1,385840.053,406461.096,E01005553,2
581,E00030779,1ec1aca8-fc35-4b50-87f3-1b699b935462,1257,E01006080,Trafford 024B,182,E02001282,Trafford 024,E08000009,Trafford,120,314,0,0,0,0,0,0,3.87663117,0,0,0,0,3.87663117,17,73,0,0,0,1,377057.121,388778.873,E01006080,9
582,E00027662,ab1a9d5a-fb9c-448b-a501-43a2dc367c14,660,E01005465,Rochdale 016B,41,E02001147,Rochdale 016,E08000005,Rochdale,166,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390558.883,410946.119,E01005465,3
583,E00025799,b7823ac6-cc73-48a1-8c21-3dbd9b16b53f,327,E01005099,Manchester 001B,296,E02001045,Manchester 001,E08000003,Manchester,164,442,0,0,0,0,0.159639007,1.071291542,0,0.94672544,0,0,7.234559844,8.465490393,15,34,0,0,0,1,386103.272,404293.881,E01005099,1
584,E00027902,52a1c722-962e-42f3-ab49-3add4644face,709,E01005514,Rochdale 019E,297,E02001150,Rochdale 019,E08000005,Rochdale,155,385,0,0,0,0,0,0,0,14.25441949,0,0,0,0,3,10,0,0,0,1,383682.185,410038.342,E01005514,2
585,E00027657,763584ae-7f65-4301-943c-819956ca8497,663,E01005468,Rochdale 016E,41,E02001147,Rochdale 016,E08000005,Rochdale,146,406,0,0,0,0,0.159639007,0,0,0,0,0,0,0.159639007,162,239,0,1150,0,1,390763.563,410753.559,E01005468,7
586,E00027413,955d6904-e2a5-4b43-88d5-749dd20222ee,615,E01005414,Oldham 006C,298,E02001103,Oldham 006,E08000004,Oldham,144,391,0,0,0,0,0,0,0,2.935885951,0,0,4.792366424,4.792366424,17,29,0,0,0,0,397968.84,410068.489,E01005414,7
587,E00168454,1c8c5645-ad84-4e1b-a0fd-7ecb5e5d41bb,1571,E01006395,Wigan 021C,299,E02001307,Wigan 021,E08000010,Wigan,125,380,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,356147.542,402503.609,E01006395,10
588,E00024465,44045abc-fd30-401d-91da-313452dfee81,65,E01004831,Bolton 026B,270,E02001009,Bolton 026,E08000001,Bolton,118,329,0,0,0.193763709,0,0,0,0,0,0,0,0,0.193763709,1,2,0,0,0,1,369524.097,406994.772,E01004831,4
589,E00026990,81ffae01-9e86-4d7d-87fa-26ed3e561d9b,534,E01005329,Oldham 015A,300,E02001112,Oldham 015,E08000004,Oldham,133,309,0,37.36856549,0,0,0,0,0,0,0,0,0,37.36856549,44,110,0,0,0,1,388932.574,405170.318,E01005329,8
590,E00181414,fcbeeea3-d4f4-4640-b333-24f4f61687e1,1543,E01006367,Wigan 018F,301,E02001304,Wigan 018,E08000010,Wigan,118,326,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,1,352839.238,402957.828,E01006367,10
591,E00175877,af28fcda-70e4-47f3-97dc-6e14afa2c31e,1617,E01033668,Manchester 015F,110,E02001059,Manchester 015,E08000003,Manchester,123,219,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,387235.808,398749.91,E01033668,2
592,E00030035,945677ed-a463-436c-a6ee-5c27f0b69879,1101,E01005923,Stockport 041C,151,E02001227,Stockport 041,E08000007,Stockport,125,338,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,387875.418,384454.849,E01005923,10
593,E00176076,da95b8d2-72cf-4d9e-9007-f3cd0c13e7a4,1696,E01034136,Manchester 062C,294,E02006984,Manchester 062,E08000003,Manchester,152,259,0,0,5.916584547,0,0,0,0,0,0,0,0,5.916584547,21,90,0,0,0,1,385450.322,398158.882,E01033663,3
594,E00027165,730e2345-362a-4863-9b04-25b09957759b,573,E01005368,Oldham 031C,108,E02001128,Oldham 031,E08000004,Oldham,161,308,0,0,1.460946348,0,0,0,0,0.767687778,0.370835709,3.271984574,0,5.103766631,189,402,0,0,0,1,389834.401,401922.041,E01005368,2
595,E00029989,98dec9e5-c856-4335-80cc-201936948f3a,1098,E01005920,Stockport 003D,263,E02001189,Stockport 003,E08000007,Stockport,130,329,0,0,0,0,0,0,0,0,0,0,0,0,162,340,0,0,0,1,389224.26,392728.875,E01005920,7
596,E00024288,f3909cce-c9c4-40ed-bab0-a21acbc69814,32,E01004797,Bolton 013E,241,E02000996,Bolton 013,E08000001,Bolton,128,384,0,0,0,0,0,0,0,3.969871117,0,0,0,0,7,21,0,0,0,1,373932.537,409622.834,E01004797,1
597,E00024204,3ce9b18e-7f8d-443e-82b8-f515efb71877,15,E01004780,Bolton 009B,214,E02000992,Bolton 009,E08000001,Bolton,111,257,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,1,362021.618,410522.882,E01004780,8
598,E00024915,35a7607c-9677-4a7c-9fb8-f6277a6c1f82,154,E01004921,Bolton 008C,172,E02000991,Bolton 008,E08000001,Bolton,106,238,0,0,0,21.2763288,0,0,0,0,0,0,0,21.2763288,55,972,420,0,0,1,369411.425,410621.831,E01004921,3
599,E00032356,9743fc90-ea0b-45c8-9801-a5edb8885294,1561,E01006385,Wigan 029E,191,E02001315,Wigan 029,E08000010,Wigan,116,216,0,0,0,0,0,0,0,2.677097767,0,40.93080501,0,40.93080501,138,329,0,0,0,1,370381.485,400869.056,E01006385,9
600,E00024453,5bae25ea-8890-4448-b49a-31fdedc23e71,62,E01004828,Bolton 023A,302,E02001006,Bolton 023,E08000001,Bolton,123,391,0,0,0,0,0.159639007,1.563506574,0,0,0,0,0.927787669,2.650933251,9,17,0,0,0,1,370277.351,407893.435,E01004828,1
601,E00175818,59f4a4a5-7bc7-4725-9e95-7eeac3b05e71,1679,E01034119,Manchester 022H,24,E02001066,Manchester 022,E08000003,Manchester,95,163,0,0,0.497036724,0,0.159639007,1.73547475,0,2.870626528,15.55080152,0,0,17.942952,30,30,0,0,0,1,385768.321,396006.192,E01033657,2
602,E00024875,43b56942-b84d-4882-8991-afed02eb8c09,149,E01004916,Bolton 024F,228,E02001007,Bolton 024,E08000001,Bolton,141,234,0,0,0,0,0,1.4301435,0,0,0.346396679,0,0,1.776540179,24,34,0,0,0,1,375975.063,407192.563,E01004916,3
603,E00027647,bfa15bf7-4380-4e69-8e8d-b9591e4d645f,1700,E01034233,Oldham 036B,240,E02007000,Oldham 036,E08000004,Oldham,107,402,40.74448826,0,2.838941694,0,0.319278014,5.313465664,4.933518902,0.462887477,0,7.86597399,0.433611266,62.44927779,198,198,0,0,0,1,391692.097,404303.336,E01032921,1
604,E00029048,4596f94f-936f-4096-826d-6e17d853290a,916,E01005737,Salford 013F,27,E02001169,Salford 013,E08000006,Salford,124,324,0,0,0,0,0,0,0,0,5.263954441,0,0,5.263954441,110,315,0,0,0,1,374522.484,401146.851,E01005737,8
605,E00026777,03d4765b-acc6-40b9-8aae-e1fa12769c53,492,E01005286,Manchester 026D,205,E02001070,Manchester 026,E08000003,Manchester,131,237,5.435439638,0,1.061257129,0,0.159639007,19.44819682,11.62340144,0,2.787536956,0.325090642,1.05568316,41.89624479,96,138,0,0,0,1,385424.676,395078.436,E01005286,3
606,E00168466,b7579309-e4da-4863-bf4e-5ab5d7eb4936,1394,E01006218,Wigan 024D,118,E02001310,Wigan 024,E08000010,Wigan,186,462,0,0,0,0,0.159639007,0,0,0.499191546,0,0,0,0.159639007,4,6,0,0,0,1,359962.972,402807.347,E01006218,2
607,E00025064,ca5844fc-195d-4d33-90db-fd873918b631,186,E01004953,Bury 010E,303,E02001028,Bury 010,E08000002,Bury,142,384,0,0,0,32.46102968,0,0,0,0.979595113,0,0,2.363795831,34.82482551,35,35,210,0,0,1,378850.762,411115.084,E01004953,8
608,E00031504,ed63d6d9-3b28-4d7d-b0b6-26f2cacdaa10,1392,E01006216,Wigan 026C,28,E02001312,Wigan 026,E08000010,Wigan,102,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361004.15,401001.567,E01006216,6
609,E00025558,d2a3aace-49aa-461e-bbf4-efe5ee35ed8b,285,E01005052,Bury 006D,185,E02001024,Bury 006,E08000002,Bury,125,299,0,0,0,0,0.159639007,0,0,0,0,0,0,0.159639007,0,0,0,0,0,1,377554.763,412678.397,E01005052,9
610,E00025672,3624c1c2-55c3-4f1c-a495-bb560f9803a3,303,E01005072,Manchester 048B,119,E02001092,Manchester 048,E08000003,Manchester,141,313,0,0,0,0,0,0,0,2.743297592,0,0,2.883427146,2.883427146,0,0,0,0,0,1,381439.133,388429.626,E01005072,2
611,E00030482,33ef9b25-741d-429e-b4b6-afa3d7a6cb05,1199,E01006022,Tameside 015A,267,E02001243,Tameside 015,E08000008,Tameside,228,474,0,0,2.001879836,31.11647525,0,0,0,6.032338099,0,0,0,33.11835509,46,57,210,0,0,1,396522.412,398003.416,E01006022,5
612,E00030871,bf4f0746-0df4-4d02-9692-51d457d29c1e,1271,E01006094,Trafford 020B,227,E02001278,Trafford 020,E08000009,Trafford,117,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376964.476,390364.503,E01006094,9
613,E00028526,ec12e01f-33b2-4283-91c2-e21cac5b2c15,824,E01005635,Salford 020E,304,E02001176,Salford 020,E08000006,Salford,117,206,0,0,0,0,0,0,14.10523805,0,0,0,0,14.10523805,52,82,0,0,0,1,378053.234,398908.845,E01005635,5
614,E00029020,c83b9de3-9b2f-4b5a-963f-567e4b4cc5cc,908,E01005729,Salford 025A,25,E02001181,Salford 025,E08000006,Salford,134,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375899.873,398580.731,E01005729,1
615,E00029091,b64d1080-823c-439d-9d6f-c9cb089900d7,931,E01005752,Stockport 012A,125,E02001198,Stockport 012,E08000007,Stockport,118,291,0,0,0,0,0,0,6.617244836,0,0.195087209,0,1.882936368,8.695268413,43,47,0,0,0,1,393346.518,391137.175,E01005752,3
616,E00031472,0ac72d5f-7a53-408b-ab2d-13d39606a75c,1383,E01006207,Trafford 022C,146,E02001280,Trafford 022,E08000009,Trafford,130,182,0,0,0,0,0,0,14.30187686,0,0,0,0,14.30187686,15,15,0,0,0,1,379780.283,388147.201,E01006207,1
617,E00025290,9839eccc-fa1d-4839-ae01-7298f424f9d6,225,E01004992,Bury 015B,135,E02001033,Bury 015,E08000002,Bury,134,284,0,0,0,0,0,0,0,1.461470837,0,0,0,0,56,70,0,0,0,1,379242.892,407903.092,E01004992,3
618,E00031452,f3471eba-4c03-4893-8735-ecf3d8f4db7c,1380,E01006204,Trafford 022A,146,E02001280,Trafford 022,E08000009,Trafford,110,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,379193.388,388693.098,E01006204,8
619,E00024451,284ae26d-76c7-4b34-be07-6e39cac111b6,61,E01004827,Bolton 021A,278,E02001004,Bolton 021,E08000001,Bolton,122,349,0,0,0,0,0,0,0,3.621668759,0.376500584,0.159778094,0,0.536278678,2,2,0,0,0,1,369888.391,407908.522,E01004827,1
620,E00025701,42819c0a-1fef-4884-af66-84d0b1cdbe82,307,E01005076,Manchester 039A,234,E02001083,Manchester 039,E08000003,Manchester,155,284,0,0,0,0,0,0,0,1.107762496,0,0,3.613280927,3.613280927,27,39,0,0,0,1,384163.327,392047.741,E01005076,5
621,E00180786,57bfaa88-ab5b-4480-a20e-61ce20720e73,1607,E01033654,Manchester 055C,55,E02006912,Manchester 055,E08000003,Manchester,174,278,0,82.81590211,9.628945458,0,0,2.329759329,0,0,9.476415706,0,19.24920008,123.5002227,274,1496,0,0,0,1,384681.098,397767.966,E01033654,4
622,E00175804,20570324-82f9-4ef5-8a36-6c3739a39f0a,1605,E01033651,Manchester 054B,97,E02006902,Manchester 054,E08000003,Manchester,174,325,0,0,0,0,0,0,12.54047517,0,1.940671456,0,0,14.48114662,26,71,0,0,0,1,384603.269,399074.055,E01033651,5
623,E00025403,2ee9c880-cf21-48d8-aa0c-33e852691722,249,E01005016,Bury 001C,93,E02001019,Bury 001,E08000002,Bury,126,245,0,0,0.85081965,8.020018148,0,1.426633945,0,1.590144369,0.754740985,2.710050604,1.351304746,15.11356808,64,113,280,0,0,1,378834.896,416400.576,E01005016,7
624,E00027443,a7b16d19-7ef8-41fe-be95-eb5adff3d162,621,E01005420,Oldham 021D,163,E02001118,Oldham 021,E08000004,Oldham,99,130,0,0,0,0,0,0.941330429,0,0.194230033,0.417694891,0,0.637442098,1.996467418,24,31,0,0,0,1,396341.038,404510.526,E01005420,5
625,E00026481,ac91b647-cb12-4e92-9330-30a053145bb1,440,E01005229,Manchester 007E,85,E02001051,Manchester 007,E08000003,Manchester,120,304,0,0,0,87.1146771,0,0,0,0,0,0,0,87.1146771,92,103,420,0,0,1,387574.105,402394.273,E01005229,5
626,E00180929,781b0cb9-b693-44e1-b8e2-4fe0e9706eee,444,E01005233,Manchester 063B,289,E02006985,Manchester 063,E08000003,Manchester,44,165,0,0,0,0,0,0,6.09483077,0,0,0,0,6.09483077,2,4,0,0,0,1,387241.696,395250.364,E01005233,2
627,E00024511,1d060302-aee9-49c5-bd78-ce117e9cdba8,75,E01004841,Bolton 012B,38,E02000995,Bolton 012,E08000001,Bolton,133,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368604.138,411165.868,E01004841,1
628,E00024616,1522903c-1d88-441a-b4de-40585e2290ad,97,E01004863,Bolton 033C,40,E02001016,Bolton 033,E08000001,Bolton,117,320,0,0,0,0,0,0,0,0,0,0,3.175202979,3.175202979,16,16,0,0,5000,1,373101.276,404965.425,E01004863,1
629,E00027542,523cb2d2-4097-49a0-9457-3eaa6a6b3102,635,E01005438,Oldham 029E,13,E02001126,Oldham 029,E08000004,Oldham,134,449,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,392385.027,403288.191,E01005438,2
630,E00025669,78e87a79-8b4f-48ef-b555-042138b8c701,303,E01005072,Manchester 048B,119,E02001092,Manchester 048,E08000003,Manchester,119,270,0,0,4.292328521,0,0,0,0,5.639929483,0,0,1.786232646,6.078561167,31,55,0,0,0,1,381174.372,388566.122,E01005072,2
631,E00030447,ce63d936-1a6d-43dc-801c-978b3e8028c0,1187,E01006010,Tameside 017B,77,E02001245,Tameside 017,E08000008,Tameside,112,215,0,0,0,0,0,5.581946591,0,0,0,0.291425368,0,5.873371959,3,6,0,0,0,1,393817.729,397929.992,E01006010,2
632,E00181770,7f27af05-a686-42a4-9173-fd0e3a5c33e4,700,E01005505,Rochdale 018E,64,E02001149,Rochdale 018,E08000005,Rochdale,124,290,0,0,0,0,0.159639007,0,0,0,0,0,0,0.159639007,0,0,0,0,0,1,384715.751,410213.835,E01005505,3
633,E00031801,65f21d5b-0023-40c7-95a8-662bbcb9987b,1445,E01006269,Wigan 013A,201,E02001299,Wigan 013,E08000010,Wigan,164,412,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,361481.494,403898.88,E01006269,4
634,E00030100,3bd45aaa-d3b3-4697-8a5f-b735066896bd,1120,E01005942,Tameside 007B,192,E02001235,Tameside 007,E08000008,Tameside,120,291,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,1,394878.044,399128.544,E01005942,5
635,E00029839,cca3f8e6-ad56-4d92-a157-89f210e164e3,1071,E01005893,Stockport 002C,305,E02001188,Stockport 002,E08000007,Stockport,139,360,0,0,0,0,0,0,0,0.963116072,0,0.0691256,0,0.0691256,0,0,0,0,0,1,389261.579,393885.96,E01005893,3
636,E00026058,4c6318be-854e-473d-9867-36d5f203b48f,362,E01005143,Manchester 056A,126,E02006913,Manchester 056,E08000003,Manchester,149,595,0,0,0,0,0.159639007,1.653538974,0,0,0.201462608,0,0,2.014640589,23,31,0,0,0,1,384380.572,400582.276,E01005143,1
637,E00028446,18c14c76-3bfe-4c52-b04c-3dfe31347cbe,805,E01005616,Salford 030A,8,E02001186,Salford 030,E08000006,Salford,110,200,0,0,0,37.09725252,0,0,0,3.57041253,0,0,0,37.09725252,26,37,330,0,0,1,370287.91,392454.154,E01005616,2
638,E00172976,ab76d825-b003-4386-a498-38d70d33c4d2,1648,E01033983,Salford 021I,276,E02001177,Salford 021,E08000006,Salford,122,212,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,379648,398434,E01005720,2
639,E00181586,0bdb30b6-5ff9-4cef-8f03-fe11288b9fbe,1654,E01033989,Salford 033C,183,E02006959,Salford 033,E08000006,Salford,163,263,0,0,3.953712676,0,0,4.984444921,0,0,1.995181117,0,0,10.93333871,46,818,0,0,0,1,383053,398576,E01032687,6
640,E00027480,3faad6a2-79a1-4263-af08-fe81f8682748,629,E01005432,Oldham 014C,74,E02001111,Oldham 014,E08000004,Oldham,143,456,0,0,0,0,0,0,0,0.399653536,7.025648905,0,0,7.025648905,0,0,0,0,0,1,393003.844,406107.565,E01005432,1
641,E00028841,fc68b16b-72e9-40d9-8a44-e942d1baea3d,879,E01005698,Salford 012E,260,E02001168,Salford 012,E08000006,Salford,125,274,0,0,0,0,0,0,0,0,0,0,4.257231858,4.257231858,114,132,0,0,0,1,378175.763,400840.611,E01005698,1
642,E00031488,610796aa-600d-43b0-8a5f-19d9bb601793,1388,E01006212,Wigan 026A,28,E02001312,Wigan 026,E08000010,Wigan,138,378,0,0,0,0,0,0,0,4.850423567,7.025648905,0,0,7.025648905,40,53,0,0,0,1,360900.054,401833.019,E01006212,5
643,E00029229,b9488c05-dfdf-46cb-9eca-bdfb1070e1b1,948,E01005770,Stockport 025B,233,E02001211,Stockport 025,E08000007,Stockport,134,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384284.787,388637.06,E01005770,8
644,E00027123,002c655c-ff83-4eca-b75a-4e014a60516c,562,E01005357,Oldham 001A,178,E02001098,Oldham 001,E08000004,Oldham,129,290,0,0,0,0,0,0,0,5.919938418,17.23795327,0,0,17.23795327,0,0,0,0,0,1,392886.18,409995.922,E01005357,8
645,E00028271,4cd2a416-0e43-4613-915d-fbb6376f5258,782,E01005589,Rochdale 009B,202,E02001140,Rochdale 009,E08000005,Rochdale,126,249,0,21.29600329,0,0,0,1.324856862,0,0.63229222,0,0,1.674318807,24.29517896,15,15,0,0,0,1,388378.605,414235.402,E01005589,3
646,E00027349,d1283f87-274c-4253-a86f-c63541c8cc66,604,E01005401,Oldham 008D,26,E02001105,Oldham 008,E08000004,Oldham,143,350,0,0,0,0,0,0,0,2.93099676,0,0,0,0,6,46,0,0,0,1,391520.944,406683.919,E01005401,7
647,E00024970,d81bf142-94e2-435c-8aa2-8a269e0e53e4,170,E01004937,Bolton 035D,142,E02001018,Bolton 035,E08000001,Bolton,212,510,0,37.86144984,0.627205699,0,0,0,0,12.06116468,0,14.27127369,3.578869307,56.33879854,147,267,0,0,0,0,363804.903,405209.557,E01004937,9
648,E00172994,1b77c70e-94a4-40bb-932a-aef64ee71ce0,1662,E01033997,Salford 037C,59,E02006963,Salford 037,E08000006,Salford,246,280,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,1,381153,396800,E01032686,6
649,E00175852,673fd4d3-5929-4756-b4bd-52fa865225b3,1613,E01033662,Manchester 057C,217,E02006914,Manchester 057,E08000003,Manchester,172,258,0,0,7.256814406,0,0,0,0,0,0,0,0,7.256814406,11,63,0,0,0,1,384268.789,397634.023,E01033662,3
650,E00027522,c2433558-663d-411e-97d7-a58568b4bb6d,631,E01005434,Oldham 024B,224,E02001121,Oldham 024,E08000004,Oldham,153,236,12.63461059,6.918386299,35.83240931,0,5.263833485,49.08667636,55.64981206,3.573870351,12.11102546,50.67796911,14.78189266,242.9566153,2060,3707,0,0,5000,1,392491.396,404455.249,E01005434,1
651,E00029534,b6590fc3-c33c-4af3-836b-2691649a9fa5,1004,E01005826,Stockport 024B,94,E02001210,Stockport 024,E08000007,Stockport,141,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392135.607,388728.173,E01005826,1
652,E00026946,90972ff4-42bb-4106-9d41-abec4250a2c4,528,E01005323,Oldham 029B,13,E02001126,Oldham 029,E08000004,Oldham,141,395,0,0,0,0,0,0,0,0.86055719,0,0,0,0,7,7,0,0,0,1,393018.94,402827.109,E01005323,2
653,E00031180,2ba0b4db-eb69-468b-a9c0-0de48417a77a,1333,E01006156,Trafford 008A,254,E02001266,Trafford 008,E08000009,Trafford,138,355,0,0,0,39.20621104,0,0,0,1.860962505,0,0,1.829681548,41.03589259,135,135,280,1150,0,1,377821.112,394722.854,E01006156,5
654,E00030388,8cab7ab6-bd08-4b1d-a534-e44b98d16cb5,1176,E01005999,Tameside 011B,122,E02001239,Tameside 011,E08000008,Tameside,125,258,0,30.800551,0,13.53684115,0,2.867306108,0,0,8.329841483,0,0.503793304,56.03833304,106,145,420,0,0,1,389886.863,397670.116,E01005999,2
655,E00028789,c241cdc4-b826-43b0-bce8-4f82394af5fb,867,E01005686,Salford 006A,306,E02001162,Salford 006,E08000006,Salford,145,279,0,0,1.809853549,32.22199778,0,7.00360187,0,2.633640852,9.381069786,11.40217631,0,61.8186993,354,739,390,1082,0,1,377479.126,402000.715,E01005686,3
656,E00030488,bf98a566-6450-40d4-a4b9-ce9925d849c0,1195,E01006018,Tameside 016C,154,E02001244,Tameside 016,E08000008,Tameside,97,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395943.254,397594.27,E01006018,8
657,E00024330,6a9dc9d7-9f09-4aa5-96a1-f4aa39162e8c,44,E01004809,Bolton 003E,1,E02000986,Bolton 003,E08000001,Bolton,124,226,0,0,3.605174496,0,0,0,17.48886451,1.566030538,0.59503724,0,0,21.68907625,11,12,0,0,0,1,372213.848,413537.806,E01004809,5
658,E00025689,19412124-91b2-4aba-9906-65d054f5b83e,314,E01005084,Manchester 042D,235,E02001086,Manchester 042,E08000003,Manchester,127,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382464.031,392323.4,E01005084,4
659,E00168632,b658e15b-4c69-4f62-ad58-9bb364c4fde5,1173,E01005996,Tameside 010C,200,E02001238,Tameside 010,E08000008,Tameside,125,332,0,0,0,0,0,0,0,5.844507502,0,0,0,0,56,201,0,0,0,1,390966.303,399078.546,E01005996,4
660,E00029600,5db2ce79-b8ac-41ea-98de-72790d3c89d6,1025,E01005847,Stockport 040B,232,E02001226,Stockport 040,E08000007,Stockport,111,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,385225.768,385481.717,E01005847,7
661,E00028010,17bf7ef7-ab90-41ce-88ea-12f0754fec2d,727,E01005532,Rochdale 025C,307,E02001156,Rochdale 025,E08000005,Rochdale,126,291,0,0,0,0,0,0,0,1.389853948,0,0,0,0,0,0,0,0,0,1,387853.408,404686.334,E01005532,1
662,E00030219,74f0c90f-21a0-4503-b1a2-8c90505acbe2,1140,E01005963,Tameside 019A,295,E02001247,Tameside 019,E08000008,Tameside,119,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392068.092,397151.363,E01005963,5
663,E00027057,81a8c8f8-1ea2-47d6-a99d-9fd155be4fa0,547,E01005342,Oldham 027A,308,E02001124,Oldham 027,E08000004,Oldham,133,357,0,0,0,0,0,0,0,0,0.18998689,0,0,0.18998689,22,34,0,0,0,1,391015.521,403607.732,E01005342,1
664,E00177698,fd7d43f8-641b-4212-9fff-84aa8c1b1bca,1210,E01006033,Tameside 020C,309,E02001248,Tameside 020,E08000008,Tameside,76,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395096.735,396576.393,E01006033,2
665,E00181576,b62c6b05-dd66-451d-b6b3-0dd4df49e467,1649,E01033984,Salford 024E,219,E02001180,Salford 024,E08000006,Salford,107,267,0,0,0,0,0,0,0,1.453083884,0,0,0,0,0,0,0,0,0,1,380795.578,398454.094,E01005655,1
666,E00029795,8a37782d-e7fb-43bf-b4d6-1b6ff5bfea61,1061,E01005883,Stockport 017C,249,E02001203,Stockport 017,E08000007,Stockport,125,289,0,0,0,0,0,0,0,0.944760435,0,0,0,0,8,16,0,0,0,1,395629.47,389331.615,E01005883,10
667,E00031050,525ebe9f-1fa3-46af-a783-40a4ba113e3c,1310,E01006133,Trafford 010C,83,E02001268,Trafford 010,E08000009,Trafford,139,280,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,375601.748,393764.046,E01006133,8
668,E00027910,44f89747-2e22-4760-ba48-bcd4de53011b,707,E01005512,Rochdale 019C,297,E02001150,Rochdale 019,E08000005,Rochdale,117,265,1.237562403,0,2.477858712,0,0,0,8.640882896,0.575427087,0.097968631,0,0,12.45427264,43,68,0,0,0,1,384093.675,410882.299,E01005512,2
669,E00029378,d46c7e54-7cc7-4571-b0d0-67e17bdee56a,980,E01005802,Stockport 027C,230,E02001213,Stockport 027,E08000007,Stockport,108,265,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,390644.48,387688.431,E01005802,9
670,E00024964,bbca5ed5-1a7f-4140-b58e-c363ea94a383,161,E01004928,Bolton 017C,186,E02001000,Bolton 017,E08000001,Bolton,123,234,0,0,0.188927799,0,0,1.936406127,0,0,0.33938374,0,0,2.464717667,37,49,0,0,0,1,373063.352,410051.977,E01004928,1
671,E00026845,86a742a2-2777-4ddb-8e4f-9435a648fd30,502,E01005296,Manchester 029E,169,E02001073,Manchester 029,E08000003,Manchester,169,410,0,0,0,0,0,0,9.342741828,0,0.095312215,0.213759854,0,9.651813897,57,111,0,0,0,1,381938.973,394787.787,E01005296,5
672,E00028795,cb9bb9d2-2b82-45dc-9919-cd46f772fac6,869,E01005688,Salford 006B,306,E02001162,Salford 006,E08000006,Salford,197,502,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,1,377575.402,402743.253,E01005688,5
673,E00030787,76d00efb-47ca-4327-969b-764e8734c9d6,1253,E01006076,Trafford 025C,32,E02001283,Trafford 025,E08000009,Trafford,123,244,0,0,0,0,0,0,0,0,0,0,2.52354735,2.52354735,2,7,0,0,0,1,376029.228,387425.751,E01006076,9
674,E00027675,2a376ca2-cbb8-45c6-a123-92abe0df705d,664,E01005469,Rochdale 012A,106,E02001143,Rochdale 012,E08000005,Rochdale,135,399,0,0,0,0,0,0,2.383646144,0,0,0,0,2.383646144,50,99,0,0,0,1,390892.003,411853.742,E01005469,3
